,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2015/12/14,50ETF购2015年12月2.80,认购,2.8,2015/12/23 0:00,0.0007
2015/12/14,50ETF沽2015年12月2.75,认沽,2.75,2015/12/23 0:00,0.337
2015/12/14,50ETF沽2015年12月2.80,认沽,2.8,2015/12/23 0:00,0.3879
2015/12/14,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0057
2015/12/14,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0025
2015/12/14,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0017
2015/12/14,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1906
2015/12/14,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.2388
2015/12/14,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2873
2015/12/14,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0111
2015/12/14,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.1465
2015/12/14,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0205
2015/12/14,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.1058
2015/12/14,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0866
2015/12/14,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0743
2015/12/14,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0639
2015/12/14,50ETF购2016年3月2.80,认购,2.8,2016/3/23 0:00,0.0595
2015/12/14,50ETF购2016年3月2.85,认购,2.85,2016/3/23 0:00,0.0526
2015/12/14,50ETF沽2016年3月2.65,认沽,2.65,2016/3/23 0:00,0.3454
2015/12/14,50ETF沽2016年3月2.70,认沽,2.7,2016/3/23 0:00,0.3848
2015/12/14,50ETF沽2016年3月2.75,认沽,2.75,2016/3/23 0:00,0.4257
2015/12/14,50ETF沽2016年3月2.80,认沽,2.8,2016/3/23 0:00,0.4679
2015/12/14,50ETF沽2016年3月2.85,认沽,2.85,2016/3/23 0:00,0.5097
2015/12/14,50ETF购2016年3月2.90,认购,2.9,2016/3/23 0:00,0.0444
2015/12/14,50ETF沽2016年3月2.90,认沽,2.9,2016/3/23 0:00,0.5573
2015/12/14,50ETF购2015年12月2.40,认购,2.4,2015/12/23 0:00,0.0585
2015/12/14,50ETF购2015年12月2.45,认购,2.45,2015/12/23 0:00,0.036
2015/12/14,50ETF沽2015年12月2.40,认沽,2.4,2015/12/23 0:00,0.0415
2015/12/14,50ETF沽2015年12月2.45,认沽,2.45,2015/12/23 0:00,0.07
2015/12/14,50ETF购2016年3月2.40,认购,2.4,2016/3/23 0:00,0.1671
2015/12/14,50ETF购2016年3月2.45,认购,2.45,2016/3/23 0:00,0.147
2015/12/14,50ETF购2016年3月2.50,认购,2.5,2016/3/23 0:00,0.126
2015/12/14,50ETF购2016年3月2.55,认购,2.55,2016/3/23 0:00,0.1134
2015/12/14,50ETF购2016年3月2.60,认购,2.6,2016/3/23 0:00,0.0997
2015/12/14,50ETF沽2016年3月2.40,认沽,2.4,2016/3/23 0:00,0.1759
2015/12/14,50ETF沽2016年3月2.45,认沽,2.45,2016/3/23 0:00,0.2068
2015/12/14,50ETF沽2016年3月2.50,认沽,2.5,2016/3/23 0:00,0.2372
2015/12/14,50ETF沽2016年3月2.55,认沽,2.55,2016/3/23 0:00,0.273
2015/12/14,50ETF沽2016年3月2.60,认沽,2.6,2016/3/23 0:00,0.3093
2015/12/14,50ETF购2015年12月2.35,认购,2.35,2015/12/23 0:00,0.0857
2015/12/14,50ETF沽2015年12月2.35,认沽,2.35,2015/12/23 0:00,0.0209
2015/12/14,50ETF购2016年3月2.35,认购,2.35,2016/3/23 0:00,0.189
2015/12/14,50ETF沽2016年3月2.35,认沽,2.35,2016/3/23 0:00,0.1509
2015/12/14,50ETF购2015年12月2.30,认购,2.3,2015/12/23 0:00,0.1242
2015/12/14,50ETF沽2015年12月2.30,认沽,2.3,2015/12/23 0:00,0.0103
2015/12/14,50ETF购2016年3月2.30,认购,2.3,2016/3/23 0:00,0.2118
2015/12/14,50ETF沽2016年3月2.30,认沽,2.3,2016/3/23 0:00,0.1266
2015/12/14,50ETF购2015年12月2.25,认购,2.25,2015/12/23 0:00,0.168
2015/12/14,50ETF沽2015年12月2.25,认沽,2.25,2015/12/23 0:00,0.0047
2015/12/14,50ETF购2016年3月2.25,认购,2.25,2016/3/23 0:00,0.2431
2015/12/14,50ETF沽2016年3月2.25,认沽,2.25,2016/3/23 0:00,0.1046
2015/12/14,50ETF购2015年12月2.15,认购,2.15,2015/12/23 0:00,0.264
2015/12/14,50ETF购2015年12月2.20,认购,2.2,2015/12/23 0:00,0.217
2015/12/14,50ETF沽2015年12月2.15,认沽,2.15,2015/12/23 0:00,0.001
2015/12/14,50ETF沽2015年12月2.20,认沽,2.2,2015/12/23 0:00,0.0021
2015/12/14,50ETF购2016年3月2.15,认购,2.15,2016/3/23 0:00,0.3063
2015/12/14,50ETF购2016年3月2.20,认购,2.2,2016/3/23 0:00,0.2737
2015/12/14,50ETF沽2016年3月2.15,认沽,2.15,2016/3/23 0:00,0.0665
2015/12/14,50ETF沽2016年3月2.20,认沽,2.2,2016/3/23 0:00,0.0824
2015/12/14,50ETF购2015年12月1.95,认购,1.95,2015/12/23 0:00,0.4597
2015/12/14,50ETF购2015年12月2.00,认购,2,2015/12/23 0:00,0.4145
2015/12/14,50ETF购2015年12月2.05,认购,2.05,2015/12/23 0:00,0.3597
2015/12/14,50ETF购2015年12月2.10,认购,2.1,2015/12/23 0:00,0.3118
2015/12/14,50ETF沽2015年12月1.95,认沽,1.95,2015/12/23 0:00,0.0003
2015/12/14,50ETF沽2015年12月2.00,认沽,2,2015/12/23 0:00,0.0005
2015/12/14,50ETF沽2015年12月2.05,认沽,2.05,2015/12/23 0:00,0.0003
2015/12/14,50ETF沽2015年12月2.10,认沽,2.1,2015/12/23 0:00,0.0006
2015/12/14,50ETF购2016年3月1.95,认购,1.95,2016/3/23 0:00,0.4643
2015/12/14,50ETF购2016年3月2.00,认购,2,2016/3/23 0:00,0.4186
2015/12/14,50ETF购2016年3月2.05,认购,2.05,2016/3/23 0:00,0.3806
2015/12/14,50ETF购2016年3月2.10,认购,2.1,2016/3/23 0:00,0.3397
2015/12/14,50ETF沽2016年3月1.95,认沽,1.95,2016/3/23 0:00,0.0257
2015/12/14,50ETF沽2016年3月2.00,认沽,2,2016/3/23 0:00,0.0335
2015/12/14,50ETF沽2016年3月2.05,认沽,2.05,2016/3/23 0:00,0.0424
2015/12/14,50ETF沽2016年3月2.10,认沽,2.1,2016/3/23 0:00,0.0528
2015/12/14,50ETF购2015年12月1.80,认购,1.8,2015/12/23 0:00,0.6115
2015/12/14,50ETF购2015年12月1.85,认购,1.85,2015/12/23 0:00,0.5595
2015/12/14,50ETF购2015年12月1.90,认购,1.9,2015/12/23 0:00,0.5101
2015/12/14,50ETF沽2015年12月1.80,认沽,1.8,2015/12/23 0:00,0.0002
2015/12/14,50ETF沽2015年12月1.85,认沽,1.85,2015/12/23 0:00,0.0002
2015/12/14,50ETF沽2015年12月1.90,认沽,1.9,2015/12/23 0:00,0.0003
2015/12/14,50ETF购2016年3月1.80,认购,1.8,2016/3/23 0:00,0.5937
2015/12/14,50ETF购2016年3月1.85,认购,1.85,2016/3/23 0:00,0.5539
2015/12/14,50ETF购2016年3月1.90,认购,1.9,2016/3/23 0:00,0.506
2015/12/14,50ETF沽2016年3月1.80,认沽,1.8,2016/3/23 0:00,0.0129
2015/12/14,50ETF沽2016年3月1.85,认沽,1.85,2016/3/23 0:00,0.0156
2015/12/14,50ETF沽2016年3月1.90,认沽,1.9,2016/3/23 0:00,0.0205
2015/12/14,50ETF购2016年6月2.20,认购,2.2,2016/6/22 0:00,0.3152
2015/12/14,50ETF购2016年6月2.25,认购,2.25,2016/6/22 0:00,0.2942
2015/12/14,50ETF购2016年6月2.30,认购,2.3,2016/6/22 0:00,0.266
2015/12/14,50ETF购2016年6月2.35,认购,2.35,2016/6/22 0:00,0.232
2015/12/14,50ETF购2016年6月2.40,认购,2.4,2016/6/22 0:00,0.2234
2015/12/14,50ETF沽2016年6月2.20,认沽,2.2,2016/6/22 0:00,0.1421
2015/12/14,50ETF沽2016年6月2.25,认沽,2.25,2016/6/22 0:00,0.1662
2015/12/14,50ETF沽2016年6月2.30,认沽,2.3,2016/6/22 0:00,0.194
2015/12/14,50ETF沽2016年6月2.35,认沽,2.35,2016/6/22 0:00,0.2219
2015/12/14,50ETF沽2016年6月2.40,认沽,2.4,2016/6/22 0:00,0.25
2015/12/14,50ETF购2016年6月2.15,认购,2.15,2016/6/22 0:00,0.3431
2015/12/14,50ETF沽2016年6月2.15,认沽,2.15,2016/6/22 0:00,0.1194
2015/12/14,50ETF购2016年6月2.45,认购,2.45,2016/6/22 0:00,0.2035
2015/12/14,50ETF购2016年6月2.50,认购,2.5,2016/6/22 0:00,0.1872
2015/12/14,50ETF沽2016年6月2.45,认沽,2.45,2016/6/22 0:00,0.2775
2015/12/14,50ETF沽2016年6月2.50,认沽,2.5,2016/6/22 0:00,0.3302
2015/12/14,50ETF购2016年6月2.55,认购,2.55,2016/6/22 0:00,0.175
2015/12/14,50ETF沽2016年6月2.55,认沽,2.55,2016/6/22 0:00,0.3678
2015/12/14,50ETF购2016年6月2.60,认购,2.6,2016/6/22 0:00,0.1559
2015/12/14,50ETF沽2016年6月2.60,认沽,2.6,2016/6/22 0:00,0.3875
2015/12/14,50ETF购2016年6月2.65,认购,2.65,2016/6/22 0:00,0.1435
2015/12/14,50ETF沽2016年6月2.65,认沽,2.65,2016/6/22 0:00,0.4204
2015/12/14,50ETF购2016年1月2.35,认购,2.35,2016/1/27 0:00,0.1249
2015/12/14,50ETF购2016年1月2.40,认购,2.4,2016/1/27 0:00,0.1005
2015/12/14,50ETF购2016年1月2.45,认购,2.45,2016/1/27 0:00,0.0797
2015/12/14,50ETF购2016年1月2.50,认购,2.5,2016/1/27 0:00,0.0631
2015/12/14,50ETF购2016年1月2.55,认购,2.55,2016/1/27 0:00,0.0484
2015/12/14,50ETF沽2016年1月2.35,认沽,2.35,2016/1/27 0:00,0.08
2015/12/14,50ETF沽2016年1月2.40,认沽,2.4,2016/1/27 0:00,0.1053
2015/12/14,50ETF沽2016年1月2.45,认沽,2.45,2016/1/27 0:00,0.1312
2015/12/14,50ETF沽2016年1月2.50,认沽,2.5,2016/1/27 0:00,0.1689
2015/12/14,50ETF沽2016年1月2.55,认沽,2.55,2016/1/27 0:00,0.2042
2015/12/14,50ETF购2016年1月2.20,认购,2.2,2016/1/27 0:00,0.2203
2015/12/14,50ETF购2016年1月2.25,认购,2.25,2016/1/27 0:00,0.1845
2015/12/14,50ETF购2016年1月2.30,认购,2.3,2016/1/27 0:00,0.1548
2015/12/14,50ETF沽2016年1月2.20,认沽,2.2,2016/1/27 0:00,0.0267
2015/12/14,50ETF沽2016年1月2.25,认沽,2.25,2016/1/27 0:00,0.039
2015/12/14,50ETF沽2016年1月2.30,认沽,2.3,2016/1/27 0:00,0.0593
2015/12/15,50ETF购2015年12月3.00,认购,3,2015/12/23 0:00,0.0004
2015/12/15,50ETF购2015年12月3.10,认购,3.1,2015/12/23 0:00,0.0005
2015/12/15,50ETF购2015年12月3.20,认购,3.2,2015/12/23 0:00,0.0004
2015/12/15,50ETF购2015年12月3.30,认购,3.3,2015/12/23 0:00,0.0003
2015/12/15,50ETF购2015年12月3.40,认购,3.4,2015/12/23 0:00,0.0004
2015/12/15,50ETF沽2015年12月3.00,认沽,3,2015/12/23 0:00,0.6179
2015/12/15,50ETF沽2015年12月3.10,认沽,3.1,2015/12/23 0:00,0.7176
2015/12/15,50ETF沽2015年12月3.20,认沽,3.2,2015/12/23 0:00,0.8161
2015/12/15,50ETF沽2015年12月3.30,认沽,3.3,2015/12/23 0:00,0.8899
2015/12/15,50ETF沽2015年12月3.40,认沽,3.4,2015/12/23 0:00,1.0188
2015/12/15,50ETF购2015年12月3.50,认购,3.5,2015/12/23 0:00,0.0002
2015/12/15,50ETF沽2015年12月3.50,认沽,3.5,2015/12/23 0:00,1.1187
2015/12/15,50ETF购2015年12月2.95,认购,2.95,2015/12/23 0:00,0.0004
2015/12/15,50ETF沽2015年12月2.95,认沽,2.95,2015/12/23 0:00,0.5679
2015/12/15,50ETF购2015年12月2.90,认购,2.9,2015/12/23 0:00,0.0004
2015/12/15,50ETF沽2015年12月2.90,认沽,2.9,2015/12/23 0:00,0.5182
2015/12/15,50ETF购2015年12月2.85,认购,2.85,2015/12/23 0:00,0.0006
2015/12/15,50ETF沽2015年12月2.85,认沽,2.85,2015/12/23 0:00,0.4683
2015/12/15,50ETF购2015年12月3.60,认购,3.6,2015/12/23 0:00,0.0003
2015/12/15,50ETF沽2015年12月3.60,认沽,3.6,2015/12/23 0:00,1.1996
2015/12/15,50ETF购2015年12月2.75,认购,2.75,2015/12/23 0:00,0.0002
2015/12/15,50ETF购2015年12月2.80,认购,2.8,2015/12/23 0:00,0.0002
2015/12/15,50ETF沽2015年12月2.75,认沽,2.75,2015/12/23 0:00,0.3692
2015/12/15,50ETF沽2015年12月2.80,认沽,2.8,2015/12/23 0:00,0.4185
2015/12/15,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.002
2015/12/15,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.001
2015/12/15,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0005
2015/12/15,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.2216
2015/12/15,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.2698
2015/12/15,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.3199
2015/12/15,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0045
2015/12/15,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.1739
2015/12/15,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0087
2015/12/15,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.1271
2015/12/15,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0805
2015/12/15,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0705
2015/12/15,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0594
2015/12/15,50ETF购2016年3月2.80,认购,2.8,2016/3/23 0:00,0.0496
2015/12/15,50ETF购2016年3月2.85,认购,2.85,2016/3/23 0:00,0.045
2015/12/15,50ETF沽2016年3月2.65,认沽,2.65,2016/3/23 0:00,0.3643
2015/12/15,50ETF沽2016年3月2.70,认沽,2.7,2016/3/23 0:00,0.4029
2015/12/15,50ETF沽2016年3月2.75,认沽,2.75,2016/3/23 0:00,0.4371
2015/12/15,50ETF沽2016年3月2.80,认沽,2.8,2016/3/23 0:00,0.4935
2015/12/15,50ETF沽2016年3月2.85,认沽,2.85,2016/3/23 0:00,0.5302
2015/12/15,50ETF购2016年3月2.90,认购,2.9,2016/3/23 0:00,0.0382
2015/12/15,50ETF沽2016年3月2.90,认沽,2.9,2016/3/23 0:00,0.5691
2015/12/15,50ETF购2015年12月2.40,认购,2.4,2015/12/23 0:00,0.0306
2015/12/15,50ETF购2015年12月2.45,认购,2.45,2015/12/23 0:00,0.0162
2015/12/15,50ETF沽2015年12月2.40,认沽,2.4,2015/12/23 0:00,0.051
2015/12/15,50ETF沽2015年12月2.45,认沽,2.45,2015/12/23 0:00,0.086
2015/12/15,50ETF购2016年3月2.40,认购,2.4,2016/3/23 0:00,0.148
2015/12/15,50ETF购2016年3月2.45,认购,2.45,2016/3/23 0:00,0.1303
2015/12/15,50ETF购2016年3月2.50,认购,2.5,2016/3/23 0:00,0.1141
2015/12/15,50ETF购2016年3月2.55,认购,2.55,2016/3/23 0:00,0.1001
2015/12/15,50ETF购2016年3月2.60,认购,2.6,2016/3/23 0:00,0.0878
2015/12/15,50ETF沽2016年3月2.40,认沽,2.4,2016/3/23 0:00,0.1927
2015/12/15,50ETF沽2016年3月2.45,认沽,2.45,2016/3/23 0:00,0.2131
2015/12/15,50ETF沽2016年3月2.50,认沽,2.5,2016/3/23 0:00,0.2567
2015/12/15,50ETF沽2016年3月2.55,认沽,2.55,2016/3/23 0:00,0.2908
2015/12/15,50ETF沽2016年3月2.60,认沽,2.6,2016/3/23 0:00,0.3253
2015/12/15,50ETF购2015年12月2.35,认购,2.35,2015/12/23 0:00,0.0537
2015/12/15,50ETF沽2015年12月2.35,认沽,2.35,2015/12/23 0:00,0.0248
2015/12/15,50ETF购2016年3月2.35,认购,2.35,2016/3/23 0:00,0.1711
2015/12/15,50ETF沽2016年3月2.35,认沽,2.35,2016/3/23 0:00,0.1654
2015/12/15,50ETF购2015年12月2.30,认购,2.3,2015/12/23 0:00,0.0878
2015/12/15,50ETF沽2015年12月2.30,认沽,2.3,2015/12/23 0:00,0.0095
2015/12/15,50ETF购2016年3月2.30,认购,2.3,2016/3/23 0:00,0.197
2015/12/15,50ETF沽2016年3月2.30,认沽,2.3,2016/3/23 0:00,0.1403
2015/12/15,50ETF购2015年12月2.25,认购,2.25,2015/12/23 0:00,0.1336
2015/12/15,50ETF沽2015年12月2.25,认沽,2.25,2015/12/23 0:00,0.0034
2015/12/15,50ETF购2016年3月2.25,认购,2.25,2016/3/23 0:00,0.2202
2015/12/15,50ETF沽2016年3月2.25,认沽,2.25,2016/3/23 0:00,0.1154
2015/12/15,50ETF购2015年12月2.15,认购,2.15,2015/12/23 0:00,0.232
2015/12/15,50ETF购2015年12月2.20,认购,2.2,2015/12/23 0:00,0.1828
2015/12/15,50ETF沽2015年12月2.15,认沽,2.15,2015/12/23 0:00,0.0006
2015/12/15,50ETF沽2015年12月2.20,认沽,2.2,2015/12/23 0:00,0.0007
2015/12/15,50ETF购2016年3月2.15,认购,2.15,2016/3/23 0:00,0.2845
2015/12/15,50ETF购2016年3月2.20,认购,2.2,2016/3/23 0:00,0.2501
2015/12/15,50ETF沽2016年3月2.15,认沽,2.15,2016/3/23 0:00,0.0761
2015/12/15,50ETF沽2016年3月2.20,认沽,2.2,2016/3/23 0:00,0.0956
2015/12/15,50ETF购2015年12月1.95,认购,1.95,2015/12/23 0:00,0.4334
2015/12/15,50ETF购2015年12月2.00,认购,2,2015/12/23 0:00,0.3803
2015/12/15,50ETF购2015年12月2.05,认购,2.05,2015/12/23 0:00,0.3323
2015/12/15,50ETF购2015年12月2.10,认购,2.1,2015/12/23 0:00,0.2812
2015/12/15,50ETF沽2015年12月1.95,认沽,1.95,2015/12/23 0:00,0.0003
2015/12/15,50ETF沽2015年12月2.00,认沽,2,2015/12/23 0:00,0.0004
2015/12/15,50ETF沽2015年12月2.05,认沽,2.05,2015/12/23 0:00,0.0002
2015/12/15,50ETF沽2015年12月2.10,认沽,2.1,2015/12/23 0:00,0.0004
2015/12/15,50ETF购2016年3月1.95,认购,1.95,2016/3/23 0:00,0.4307
2015/12/15,50ETF购2016年3月2.00,认购,2,2016/3/23 0:00,0.396
2015/12/15,50ETF购2016年3月2.05,认购,2.05,2016/3/23 0:00,0.3631
2015/12/15,50ETF购2016年3月2.10,认购,2.1,2016/3/23 0:00,0.3111
2015/12/15,50ETF沽2016年3月1.95,认沽,1.95,2016/3/23 0:00,0.0306
2015/12/15,50ETF沽2016年3月2.00,认沽,2,2016/3/23 0:00,0.0389
2015/12/15,50ETF沽2016年3月2.05,认沽,2.05,2016/3/23 0:00,0.0491
2015/12/15,50ETF沽2016年3月2.10,认沽,2.1,2016/3/23 0:00,0.0612
2015/12/15,50ETF购2015年12月1.80,认购,1.8,2015/12/23 0:00,0.5757
2015/12/15,50ETF购2015年12月1.85,认购,1.85,2015/12/23 0:00,0.5316
2015/12/15,50ETF购2015年12月1.90,认购,1.9,2015/12/23 0:00,0.4794
2015/12/15,50ETF沽2015年12月1.80,认沽,1.8,2015/12/23 0:00,0.0001
2015/12/15,50ETF沽2015年12月1.85,认沽,1.85,2015/12/23 0:00,0.0002
2015/12/15,50ETF沽2015年12月1.90,认沽,1.9,2015/12/23 0:00,0.0002
2015/12/15,50ETF购2016年3月1.80,认购,1.8,2016/3/23 0:00,0.5714
2015/12/15,50ETF购2016年3月1.85,认购,1.85,2016/3/23 0:00,0.5274
2015/12/15,50ETF购2016年3月1.90,认购,1.9,2016/3/23 0:00,0.481
2015/12/15,50ETF沽2016年3月1.80,认沽,1.8,2016/3/23 0:00,0.0136
2015/12/15,50ETF沽2016年3月1.85,认沽,1.85,2016/3/23 0:00,0.0177
2015/12/15,50ETF沽2016年3月1.90,认沽,1.9,2016/3/23 0:00,0.0232
2015/12/15,50ETF购2016年6月2.20,认购,2.2,2016/6/22 0:00,0.3011
2015/12/15,50ETF购2016年6月2.25,认购,2.25,2016/6/22 0:00,0.27
2015/12/15,50ETF购2016年6月2.30,认购,2.3,2016/6/22 0:00,0.2436
2015/12/15,50ETF购2016年6月2.35,认购,2.35,2016/6/22 0:00,0.2223
2015/12/15,50ETF购2016年6月2.40,认购,2.4,2016/6/22 0:00,0.2087
2015/12/15,50ETF沽2016年6月2.20,认沽,2.2,2016/6/22 0:00,0.1476
2015/12/15,50ETF沽2016年6月2.25,认沽,2.25,2016/6/22 0:00,0.17
2015/12/15,50ETF沽2016年6月2.30,认沽,2.3,2016/6/22 0:00,0.2067
2015/12/15,50ETF沽2016年6月2.35,认沽,2.35,2016/6/22 0:00,0.2369
2015/12/15,50ETF沽2016年6月2.40,认沽,2.4,2016/6/22 0:00,0.2678
2015/12/15,50ETF购2016年6月2.15,认购,2.15,2016/6/22 0:00,0.3198
2015/12/15,50ETF沽2016年6月2.15,认沽,2.15,2016/6/22 0:00,0.126
2015/12/15,50ETF购2016年6月2.45,认购,2.45,2016/6/22 0:00,0.186
2015/12/15,50ETF购2016年6月2.50,认购,2.5,2016/6/22 0:00,0.175
2015/12/15,50ETF沽2016年6月2.45,认沽,2.45,2016/6/22 0:00,0.292
2015/12/15,50ETF沽2016年6月2.50,认沽,2.5,2016/6/22 0:00,0.3229
2015/12/15,50ETF购2016年6月2.55,认购,2.55,2016/6/22 0:00,0.1551
2015/12/15,50ETF沽2016年6月2.55,认沽,2.55,2016/6/22 0:00,0.3501
2015/12/15,50ETF购2016年6月2.60,认购,2.6,2016/6/22 0:00,0.1458
2015/12/15,50ETF沽2016年6月2.60,认沽,2.6,2016/6/22 0:00,0.3873
2015/12/15,50ETF购2016年6月2.65,认购,2.65,2016/6/22 0:00,0.1324
2015/12/15,50ETF沽2016年6月2.65,认沽,2.65,2016/6/22 0:00,0.4187
2015/12/15,50ETF购2016年1月2.35,认购,2.35,2016/1/27 0:00,0.1077
2015/12/15,50ETF购2016年1月2.40,认购,2.4,2016/1/27 0:00,0.0888
2015/12/15,50ETF购2016年1月2.45,认购,2.45,2016/1/27 0:00,0.0667
2015/12/15,50ETF购2016年1月2.50,认购,2.5,2016/1/27 0:00,0.0526
2015/12/15,50ETF购2016年1月2.55,认购,2.55,2016/1/27 0:00,0.0403
2015/12/15,50ETF沽2016年1月2.35,认沽,2.35,2016/1/27 0:00,0.093
2015/12/15,50ETF沽2016年1月2.40,认沽,2.4,2016/1/27 0:00,0.12
2015/12/15,50ETF沽2016年1月2.45,认沽,2.45,2016/1/27 0:00,0.1506
2015/12/15,50ETF沽2016年1月2.50,认沽,2.5,2016/1/27 0:00,0.1858
2015/12/15,50ETF沽2016年1月2.55,认沽,2.55,2016/1/27 0:00,0.2239
2015/12/15,50ETF购2016年1月2.20,认购,2.2,2016/1/27 0:00,0.1955
2015/12/15,50ETF购2016年1月2.25,认购,2.25,2016/1/27 0:00,0.1586
2015/12/15,50ETF购2016年1月2.30,认购,2.3,2016/1/27 0:00,0.1307
2015/12/15,50ETF沽2016年1月2.20,认沽,2.2,2016/1/27 0:00,0.03
2015/12/15,50ETF沽2016年1月2.25,认沽,2.25,2016/1/27 0:00,0.0463
2015/12/15,50ETF沽2016年1月2.30,认沽,2.3,2016/1/27 0:00,0.0668
2015/12/16,50ETF购2015年12月3.00,认购,3,2015/12/23 0:00,0.0001
2015/12/16,50ETF购2015年12月3.10,认购,3.1,2015/12/23 0:00,0.0002
2015/12/16,50ETF购2015年12月3.20,认购,3.2,2015/12/23 0:00,0.0004
2015/12/16,50ETF购2015年12月3.30,认购,3.3,2015/12/23 0:00,0.0004
2015/12/16,50ETF购2015年12月3.40,认购,3.4,2015/12/23 0:00,0.0004
2015/12/16,50ETF沽2015年12月3.00,认沽,3,2015/12/23 0:00,0.6176
2015/12/16,50ETF沽2015年12月3.10,认沽,3.1,2015/12/23 0:00,0.7141
2015/12/16,50ETF沽2015年12月3.20,认沽,3.2,2015/12/23 0:00,0.8193
2015/12/16,50ETF沽2015年12月3.30,认沽,3.3,2015/12/23 0:00,0.9262
2015/12/16,50ETF沽2015年12月3.40,认沽,3.4,2015/12/23 0:00,1.0104
2015/12/16,50ETF购2015年12月3.50,认购,3.5,2015/12/23 0:00,0.0002
2015/12/16,50ETF沽2015年12月3.50,认沽,3.5,2015/12/23 0:00,1.1132
2015/12/16,50ETF购2015年12月2.95,认购,2.95,2015/12/23 0:00,0.0002
2015/12/16,50ETF沽2015年12月2.95,认沽,2.95,2015/12/23 0:00,0.5671
2015/12/16,50ETF购2015年12月2.90,认购,2.9,2015/12/23 0:00,0.0001
2015/12/16,50ETF沽2015年12月2.90,认沽,2.9,2015/12/23 0:00,0.5171
2015/12/16,50ETF购2015年12月2.85,认购,2.85,2015/12/23 0:00,0.0002
2015/12/16,50ETF沽2015年12月2.85,认沽,2.85,2015/12/23 0:00,0.4678
2015/12/16,50ETF购2015年12月3.60,认购,3.6,2015/12/23 0:00,0.0002
2015/12/16,50ETF沽2015年12月3.60,认沽,3.6,2015/12/23 0:00,1.2242
2015/12/16,50ETF购2015年12月2.75,认购,2.75,2015/12/23 0:00,0.0002
2015/12/16,50ETF购2015年12月2.80,认购,2.8,2015/12/23 0:00,0.0002
2015/12/16,50ETF沽2015年12月2.75,认沽,2.75,2015/12/23 0:00,0.3718
2015/12/16,50ETF沽2015年12月2.80,认沽,2.8,2015/12/23 0:00,0.4215
2015/12/16,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0012
2015/12/16,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0008
2015/12/16,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0002
2015/12/16,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.2254
2015/12/16,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.2706
2015/12/16,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.3192
2015/12/16,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0032
2015/12/16,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.174
2015/12/16,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0063
2015/12/16,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.127
2015/12/16,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.075
2015/12/16,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0645
2015/12/16,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0561
2015/12/16,50ETF购2016年3月2.80,认购,2.8,2016/3/23 0:00,0.0485
2015/12/16,50ETF购2016年3月2.85,认购,2.85,2016/3/23 0:00,0.0427
2015/12/16,50ETF沽2016年3月2.65,认沽,2.65,2016/3/23 0:00,0.3642
